authors,created,description,id,is_prerelease,last_updated,listed,summary,tags,total_downloads,verified,version
"Brandon Aaron,hazzik",2012-04-13T07:13:08.98Z,"Live Query utilizes the power of jQuery selectors by firing callbacks for matched elements auto-magically, even after the page has been loaded and the DOM updated.


Live Query is Dual licensed under the MIT (http://www.opensource.org/licenses/mit-license.php) and GPL (http://www.opensource.org/licenses/gpl-license.php) licenses.",jQuery.LiveQuery,False,2013-08-08T15:40:34.787-07:00,True,,,13003,False,1.3.0
Teun Duynstee,2012-04-13T21:16:14.617Z,"BatchFlow is a .NET library that takes care of all the plumbing you need around large batch processing, especially the producer/consumer pattern that you (probably) should use.",BatchFlow,False,2016-02-28T03:15:59.837-08:00,True,"BatchFlow is a .NET library that takes care of all the plumbing you need around large batch processing, especially the producer/consumer pattern that you (probably) should use.","batch,parallel,threads,threading,dataflow,asciiart,task,flow,dataprocessing,data,processing",2699,False,0.5.1
"Anders Lyman,Bryan Robinson",2012-04-13T21:07:03.747Z,"For a full description and getting started guide, please visit http://webinator.codeplex.com/documentation",Webinator,False,2015-03-09T11:59:15.137-07:00,True,"Webinator is a c# library that provides a wrapper around WebDriver and WatiN, and adds missing functionality such as LINQ-to-DOM, an advanced wait framework, and file dialog handlers.","webdriver,selenium,test,testing",12642,False,1.1.8
"Udi Dahan,Andreas Ohlund,Jonathan Matheus,Jonathan Oliver et al",2012-04-12T08:06:55.337Z,The process used when sharing an azure instance between multiple NServicebus endpoints,NServiceBus.Hosting.Azure.HostProcess-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.2173
Josh Rolstad,2012-04-13T04:13:24.273Z,Common extension methods,Rolstad.Extensions,False,1899-12-31T16:00:00-08:00,False,,"system,extensions,extensionmethods",1466,False,1.1.0
"XAct Software Solutions,Inc.",2012-04-11T09:34:30.543Z,An XActLib Assembly: a library containing services for controling K2 from an MVC or other app.,XAct.Workflows.K2.Client,False,2012-11-11T02:47:48.753-08:00,True,,"XAct,XActLib",35314,False,0.0.304
"XAct Software Solutions,Inc.",2012-04-11T02:32:27.827Z,An XActLib Assembly: a Library for working with Resources.,XAct.Resources,False,2017-02-08T17:57:43.633-08:00,True,,"XAct,XActLib",92033,False,0.0.302
alexisr annegao BenCarter brandf davidans Elclark ericf ivom JenniLe JustinJosefAngel kedecond Microsoft MikeHillberg navin08 PatrickDanino SaiedKhanahmadi SamanthaMSFT shawnburke slaouist tedhu VamseeP VarshaMahadevan vinsibal willhan yonglee greg_schechter jgoldb shozub,2012-04-11T15:46:17.91Z,"The WPF Toolkit is a collection of WPF features and components that are being made available outside of the normal .NET Framework ship cycle. The WPF Toolkit not only allows users to get new functionality more quickly, but allows an efficient means for giving feedback to the product team. Many of the features will be released with full source code as well.",WPFToolkitUnofficial,False,1899-12-31T16:00:00-08:00,False,,"WPFToolkit,WPF,Toolkit",-1,False,3.5.50211.1
danielwertheim,2012-04-11T21:54:21.98Z,"A Cache provider over the MS Memory Cache for SisoDb.
			SisoDb is a schemaless document-oriented provider for SQL-Server. Using JSON and key-value storage, it lets you persist object graphs without specifying any mappings or extending any base classes interfaces etc. It lets you perform queries against SQL-server, using lambda expressions. It syncs schemachanges on the fly and can assist you to handle more complex model updates. Basically, it is a simple data access tool.",SisoDb.MsMemoryCache,False,2013-03-12T13:03:19.75-07:00,True,"Cache provider over the MS Memory Cache for SisoDb, the document-oriented db provider for SQL-Server.","sisodb,cache,memcache,memorycache,msmemorycache,document-database,db,document,structure,key-value,json,sql,sqlserver,sql-server,sql2008,mssql2008,sql2012,mssql2012,sqlce,sqlce4,nosql",8734,False,11.3.1
"Udi Dahan,Andreas Ohlund,Jonathan Matheus,Jonathan Oliver et al",2012-04-12T11:59:35.317Z,"The hosting template for the nservicebus, The most popular open-source service bus for .net",NServiceBus.Host-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.2174
Matthew Schrager,2012-04-12T14:49:08.977Z,A generic implementation for the repository pattern.,Repository,False,2016-02-23T13:37:48.5-08:00,True,,"Tag1,Tag2",29331,False,1.0.0.7
"XAct Software Solutions,Inc.",2012-04-11T09:24:26.197Z,An XActLib Assembly: common code specific app.Config Configuration,XAct.Configuration,False,2017-02-08T17:56:54.79-08:00,True,,"XAct,XActLib",89414,False,0.0.304
objo,2012-04-13T23:29:59.093Z,OxyPlot is a .NET plotting library with focus on simplicity and performance.,OxyPlot.WindowsForms,False,1900-01-01T00:00:00+00:00,False,,"winforms,plotting,plot,charting,chart",157130,False,2012.2.1.76
Jake Ginnivan,2012-04-12T08:52:44.987Z,"An MVVM+Controller implementation for WPF & WP7, giving all the goodness of MVVM while introducing a controller to make it easier to write better apps easier. Supporting type safe navigation, MVVM, wp7 lifecycle/tombstoning and much more!",Phoenix.Extensions.Autofac,False,2012-11-04T01:18:35.233-07:00,True,,"wpf,wp7,mvvm,mvc,ioc,autofac",2775,False,0.4.0.154
UTFPR,2012-04-11T13:48:59.42Z,The core assembly in wich UtfprLibrary builds upon.,UtfprLibrary.Core,True,2013-01-25T08:18:48.343-08:00,True,,UTFPR,40338,False,1.0.145-alpha
"Udi Dahan,Andreas Ohlund,Jonathan Matheus,Jonathan Oliver et al",2012-04-11T13:33:45.22Z,The Azure Host for the timeout manager on NServicebus,NServiceBus.Timeout.Hosting.Azure-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.2171
"Anders Lyman,Bryan Robinson",2012-04-13T20:09:59.65Z,"For a full description and getting started guide, please visit http://webinator.codeplex.com/documentation",Webinator,False,2015-03-09T11:59:15.137-07:00,True,"Webinator is a c# library that provides a wrapper around WebDriver and WatiN, and adds missing functionality such as LINQ-to-DOM, an advanced wait framework, and file dialog handlers.","webdriver,selenium,test,testing",12642,False,1.1.7
UTFPR,2012-04-12T20:09:08.657Z,The core assembly in wich UtfprLibrary builds upon.,UtfprLibrary.Core,True,2013-01-25T08:18:48.343-08:00,True,,UTFPR,40338,False,1.0.150-alpha
#foo,2012-04-12T14:14:44.577Z,Server components for message based services build on top of ASP.NET MVC,HashFoo.Rest.Server,False,2012-12-17T12:13:53.707-08:00,True,,"aspmvc,rest",8454,False,0.1.4485.14839
Licensario Ltd.,2012-04-11T15:19:38.47Z,"In-app licensing and billing solution for Windows Forms. Licensario gives you the ability to work in a SaaS pricing mode (subscriptions and pay-per-use) with the simplest integration - just 1 line of code per licensed feature. Because everything happens inside your app, your user gets excellent buying experience without the need of serial keys. For more information go to http://www.licensario.com or contact our support with any question at support@licensario.com.",LicensarioSDK,False,2012-04-11T08:19:38.47-07:00,True,,"subscription,pay-per-use,saas,licensing,windows,forms,winforms,wpf,web,BI,analytics,in-app,billing",6517,False,1.0.0.40
asyrovprog,2012-04-12T20:42:55.747Z,"Components for color editing such as color wheel, brightness-saturation editor, color compoenent editor (R-G-B-A-Hue-Sat-Bri).",ColorWheel.Controls,False,2012-05-17T21:59:22.757-07:00,True,ColorWheel controls libraries.,"WPF,Silverlight,Color",4965,False,1.5.5.41212
"Udi Dahan,Andreas Ohlund,Jonathan Matheus,Jonathan Oliver et al",2012-04-11T05:42:03.127Z,"The testing for the nservicebus, The most popular open-source service bus for .net",NServiceBus.Testing-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.2170
"XAct Software Solutions,Inc.",2012-04-11T09:30:40.827Z,An XActLib Assembly: a library of code to work with Windows Services.,XAct.ServiceProcess,False,2017-02-09T01:57:57.557+00:00,True,,"XAct,XActLib",80488,False,0.0.304
Volkov V.S.,2012-04-12T17:06:02.487Z,"A lightweight and fast managed IoC (Inversion of Control) and DI (Dependency Injection) with support for constructor, property, field, and method call injection.",MugenInjection,False,2013-03-18T10:31:41.743-07:00,True,,"Mugen,Injection,ioc,di",7861,False,1.3.2
"Udi Dahan,Andreas Ohlund,Jonathan Matheus,Jonathan Oliver et al",2012-04-11T17:41:55.677Z,"The hosting template for the nservicebus, The most popular open-source service bus for .net",NServiceBus.Host32-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.2172
"XAct Software Solutions,Inc.",2012-04-11T02:37:03.247Z,"An XActLib Assembly: a library of Common Code for the UI layer of a web application, without being specific to WebForms, MVC or other UI framework",XAct.UI.Web,False,2017-02-09T01:58:13.633+00:00,True,,"XAct,XActLib",101019,False,0.0.302
hashfoo,2012-04-11T16:07:30.57Z,Newtonsoft JSON.NET based serialization components for message based services build on top of ASP.NET MVC,HashFoo.Rest.Serializers.JsonNet,False,2012-12-17T12:13:44.027-08:00,True,,"aspmvc,rest,serialization,hashfoo",5048,False,0.1.4484.18223
"XAct Software Solutions,Inc.",2012-04-11T10:49:42.543Z,"An XActLib Assembly: A base assembly that almost all other XActLib assemblies have a reference. Contains mostly ExtensionMethods, essential common interfaces, enums, and collections, but contains a couple of essential Services, such as XAct.Services.ServiceLocatorService, XAct.Environment.EnvironmentService, XAct.Diagnostics.TracingService.",XAct.Core,False,2017-02-08T17:56:57.023-08:00,True,,"XAct,XActLib",102856,False,0.0.309
Chris Wanstrath,2012-04-12T01:23:10.087Z,"pushState + ajax = pjax

pjax loads HTML from your server into the current page without a full reload. It's ajax with real permalinks, page titles, and a working back button that fully degrades.

pjax enhances the browsing experience - nothing more.

You can find a demo on http://pjax.heroku.com/",jQuery.Pjax,False,2015-04-08T05:34:11.637-07:00,True,"pushState + ajax = pjax

pjax enhances the browsing",,21266,False,0.1.3
"Udi Dahan,Andreas Ohlund,Jonathan Matheus,Jonathan Oliver et al",2012-04-12T12:00:30.263Z,The CastleWindsor Container for the nservicebus,NServiceBus.CastleWindsor-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.2174
Jarle Nygård,2012-04-12T11:33:25.49Z,Make it easier to read/write Excel files,ExcelIO,False,2012-04-12T04:33:25.49-07:00,True,,Excel,4446,False,0.6.0
Marek Stój,2012-04-13T05:26:43.897Z,NReadability is a tool for removing clutter from HTML pages so that they are more enjoyable to read.,NReadability,False,2014-06-28T23:46:52.71-07:00,True,,"C#,HTML,transcoder,readability",12761,False,1.4.1
Kevin Mees,2012-04-11T18:37:20.843Z,Extensions for the Caliburn.Micro Framework,Caliburn.Micro-Contrib,False,2012-04-11T11:37:22.887-07:00,True,,"Caliburn,Caliburn.Micro,MVVM,Silverlight,WPF",6066,False,1.0.2
"Udi Dahan,Andreas Ohlund,Jonathan Matheus,Jonathan Oliver et al",2012-04-12T12:00:17.777Z,"The WebServices Integration for the nservicebus, The most popular open-source service bus for .net",NServiceBus.Integration.WebServices-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.2174
UTFPR,2012-04-11T18:29:17.637Z,WindowsForms,UtfprLibrary.WindowsForms,True,2013-01-25T08:19:22.657-08:00,True,,"UTFPR,WindowsForms,EntityFramework",95986,False,1.0.148-alpha
TVA,2012-04-14T04:38:36.757Z,Library of core security framework for implementing role-based security across various .NET application types.,TVACodeLibrary.Libraries.Security,True,2013-11-14T13:56:25.613-08:00,True,,,8030,False,4.0.3-beta54
Matthias GROSPERRIN,2012-04-13T18:23:31.727Z,MGR.CommandLineParser is a multi-command line parser. It uses System.ComponentModel.DataAnnotations to declare the commands.,MGR.CommandLineParser,False,2017-08-21T09:55:25.973+00:00,True,,"command,parser,command-line",5707,False,0.3.0
Demis Bellot,2012-04-13T07:05:13.687Z,"Light, simple and fast convention-based code-first POCO ORM. Support for Creating and Dropping Table Schemas from POCOs, Complex Property types transparently stored in schemaless text blobs in Sqlite.",ServiceStack.OrmLite.Sqlite64,False,2015-07-07T07:21:42.093-07:00,True,,"Sqlite,64bit,OrmLite,POCO,Code-First,Orm,Schema-less,Blobs",48874,False,3.6.9
Josh Close,2012-04-13T02:09:11.653Z,"A library for reading and writing CSV files. Extremely fast, flexible, and easy to use. Supports reading and writing of custom class objects.",CsvHelper,False,2018-03-15T17:26:29.977+00:00,True,,"csv,csvhelper,comma,separated,value,delimited",4512138,False,1.4.0
UTFPR,2012-04-11T18:28:52.057Z,WindowsForms.Core,UtfprLibrary.WindowsForms.Core,True,2013-01-25T08:19:07.14-08:00,True,,"UTFPR,WindowsForms,EntityFramework",32303,False,1.0.148-alpha
Josh Rolstad,2012-04-13T04:55:49.587Z,Tools to measure your application,Directus.Metrics,False,2012-04-12T22:07:13.637-07:00,True,,"validatedlearning,metrics,featureusage",1240,False,1.0.1
Aspose,2012-04-13T19:20:29.83Z,"Aspose.Pdf for .NET is a PDF document creation and manipulation component that enables your .NET applications to read, write and manipulate existing PDF documents without using Adobe Acrobat. It also allows you to create forms and manage form fields embedded in a PDF document. This component is written in managed C# and it allows developers to add PDF creation and manipulation functionality to their Microsoft .NET applications (WinForms, ASP.NET and .NET Compact Framework).
	Aspose.Pdf for .NET is affordable and offers an incredible wealth of features including PDF compression options; table creation and manipulation; support for graph objects; extensive hyperlink functionality; extended security controls; custom font handling; integration with data sources; add or remove bookmarks; create table of contents; add, update, delete attachments and annotations; import or export PDF form data; add, replace or remove text and images; split, concatenate, extract or inset pages; transform pages to image; print PDF documents and much more.",Aspose.Pdf,False,2018-04-13T11:59:06.49+00:00,True,Aspose.Pdf for .NET is an amazing component which provides the feature to create and manipulate PDF documents.,"Aspose.Pdf,PDF,XFA,XPS,TIFF,PCL,SVG,HTML,XML,XSL-FO,FDF,XFDF,PDF/A,form",396491,False,6.9.0
BuildDaemon,2012-04-12T13:38:45.453Z,Description,WebApiContrib,False,2016-02-17T14:30:08.943-08:00,True,,,-1,False,0.6.0.28
"Udi Dahan,Andreas Ohlund,Jonathan Matheus,Jonathan Oliver et al",2012-04-11T05:43:05.597Z,The Spring Container for the nservicebus,NServiceBus.Spring-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.2170
hashfoo,2012-04-11T23:42:10.81Z,Core function library that runs on all .NET platforms,HashFoo.Core.Portable,False,2012-05-15T05:34:04.373-07:00,True,,"hashfoo,utility",9430,False,0.2.4484.31863
"Udi Dahan,Andreas Ohlund,Jonathan Matheus,Jonathan Oliver et al",2012-04-12T08:05:57.297Z,The CastleWindsor Container for the nservicebus,NServiceBus.CastleWindsor-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.2173
Mark Monster - Monster Consultancy,2012-04-11T06:56:45.12Z,"Unified Ad Control for Windows Phone which rotates around:
- PubCenter
- AdMob
- Smaato
- MobFox
- AdDuplex
- InnerActive
- MillenialMedia
- None
- GenericAdProviderForXaml",wpunifiedad,False,2012-11-01T03:21:06.29-07:00,True,Microsoft Public License (Ms-PL),"wp7,wpdev,ad,adrotator,wpunifiedad,unifiedad,PubCenter,AdMob,Smaato,MobFox,AdDuplex,xaml,millenialmedia,inneractive",6964,False,1.0.1
#foo,2012-04-13T13:51:40.987Z,Server components for message based services build on top of ASP.NET MVC,HashFoo.Rest.Server,False,2012-12-17T12:13:53.707-08:00,True,,"aspmvc,rest",8454,False,0.2.4486.14146
"Ayende Rahien,Corey Kaylor",2012-04-13T21:28:45.17Z,Referenced libs for Rhino.ServiceBus and related assemblies.,Rhino.ServiceBus.References,False,2013-06-17T09:33:59.057-07:00,True,,"persistence,rhino,esent",58001,False,2.3.1
Josh Rolstad,2012-04-13T05:07:13.637Z,Tools to measure your application,Directus.Metrics,False,2012-04-12T22:07:13.637-07:00,True,,"validatedlearning,metrics,featureusage",1240,False,1.0.2
Matthew Schrager,2012-04-11T22:03:27.83Z,A generic implementation for the repository pattern.,Repository,False,2016-02-23T13:37:48.5-08:00,True,,"Tag1,Tag2",29331,False,1.0.0
"Udi Dahan,Andreas Ohlund,Jonathan Matheus,Jonathan Oliver et al",2012-04-11T05:43:27.703Z,The Azure Host for NServicebus,NServiceBus.Hosting.Azure-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.2170
"XAct Software Solutions,Inc.",2012-04-11T11:09:41.267Z,An XActLib Assembly: a library containing services for controling K2 from an MVC or other app.,XAct.Workflows.K2.Client,False,2012-11-11T02:47:48.753-08:00,True,,"XAct,XActLib",35314,False,0.0.309
Run00,2012-04-13T15:58:49.913Z,Run00.Genesis creates and populates objects using the provided designs.  The most common use of this project is to populate data objects for testing or design work.,Run00.Genesis,False,2013-07-11T11:47:58.623-07:00,True,,,6549,False,0.0.3
Devart Software,2012-04-13T06:04:08.257Z,dotConnect Express for PostgreSQL is a free of charge enhanced database connectivity solution built over ADO.NET architecture and a development framework with a number of innovative technologies. dotConnect offers a complete solution for developing database-related applications and web sites. It introduces new approaches for designing applications and boosts productivity of database application development.,dotConnect.Express.for.PostgreSQL,False,2018-03-30T11:06:50.83+00:00,True,dotConnect Express for PostgreSQL is a free of charge enhanced database connectivity solution built over ADO.NET architecture and a development framework with a number of innovative technologies.,"PostgreSQL,ADO.NET,provider,Database",89156,False,5.80.341
Microsoft,2012-04-12T08:50:09.067Z,FSharp.Core.dll,FSharp.Core.dll,False,1899-12-31T16:00:00-08:00,False,,f#,-1,False,4.0.0
Adam Ralph,2012-04-11T06:44:08.7Z,A BDD library based on xUnit.net designed for use either from day one or as a seamless addition to an existing xUnit.net based workflow. (xBehave.net was formerly known as SubSpecGWT.),Xbehave,False,2017-12-23T13:50:41.47+00:00,True,,"xUnit.net,BDD,test,TDD",91469,False,0.8.0
GeertvanHorrik,2012-04-13T17:26:14.53Z,Catel.Extensions.FluentValidation library which contains fluent validation extensions.,Catel.Extensions.FluentValidation,True,2016-11-29T05:36:11.987-08:00,True,,"validation,fluent,fluentvalidation",123773,True,3.0.1204131919-beta
"Udi Dahan,Andreas Ohlund,Jonathan Matheus,Jonathan Oliver et al",2012-04-12T08:04:41.97Z,The most popular open-source service bus for .net,NServiceBus-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.2173
"Udi Dahan,Andreas Ohlund,Jonathan Matheus,Jonathan Oliver et al",2012-04-12T11:59:45.917Z,"The hosting template for the nservicebus, The most popular open-source service bus for .net",NServiceBus.Host32-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.2174
"Udi Dahan,Andreas Ohlund,Jonathan Matheus,Jonathan Oliver et al",2012-04-11T17:41:33.633Z,The most popular open-source service bus for .net,NServiceBus-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.2172
Jake Ginnivan,2012-04-12T08:50:44.16Z,"Inspired by FunnelWeb's settings provider, SettingsProvider.net lets you create Poco's which store your application settings with the ability to define defaults and metadata.",SettingsProviderWp7,False,2012-04-12T01:50:45.567-07:00,True,,"Settings,IsolatedStorage,SettingsProvider",864,False,1.4.0
"Udi Dahan,Andreas Ohlund,Jonathan Matheus,Jonathan Oliver et al",2012-04-11T13:32:46.69Z,The CastleWindsor Container for the nservicebus,NServiceBus.CastleWindsor-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.2171
objo,2012-04-11T23:21:06.553Z,OxyPlot is a .NET plotting library with focus on simplicity and performance.,OxyPlot.Silverlight,False,1899-12-31T16:00:00-08:00,False,,"silverlight,plotting,plot,charting,chart",129711,False,2012.2.1.72
Daniel Kolman,2012-04-12T15:11:04.57Z,Library of static analysis assertions for .NET unit tests,StructureAssertions,False,2012-04-12T08:11:04.57-07:00,True,,"Dependency,Test",2130,False,0.2.0.3
"Udi Dahan,Andreas Ohlund,Jonathan Matheus,Jonathan Oliver et al",2012-04-11T17:42:26.74Z,"The WebServices Integration for the nservicebus, The most popular open-source service bus for .net",NServiceBus.Integration.WebServices-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.2172
"XAct Software Solutions,Inc.",2012-04-11T02:31:09.673Z,An XActLib Assembly: a library to work with the essentials of DotNetZip.,XAct.IO.Compression.DotNetZip,False,2017-02-09T01:57:22.29+00:00,True,,"XAct,XActLib",90886,False,0.0.302
danielwertheim,2012-04-11T21:53:59.607Z,"SisoDb is a schemaless document-oriented provider for SQL-Server. Using JSON and key-value storage, it lets you persist object graphs without specifying any mappings or extending any base classes interfaces etc. It lets you perform queries against SQL-server, using lambda expressions. It syncs schemachanges on the fly and can assist you to handle more complex model updates. Basically, it is a simple data access tool.
			This package provides you with some dynamic utils e.g Dynamic generation of lambda expressions from strings.",SisoDb.Dynamic,False,2013-03-12T13:01:40.25-07:00,True,"Dynamic utils package for SisoDb, the document-oriented provider for SQL-Server.","sisodb,document-database,db,document,structure,key-value,json,sql,sqlserver,sql-server,sql2008,mssql2008,sql2012,mssql2012,sqlce,sqlce4,nosql",6778,False,11.3.1
Naked Objects Group Ltd,2012-04-13T10:15:58.487Z,"Typically this package is installed as part of the Restful Objects Server. 
	You would install it directly only if you were writing a new server implementation.",RestfulObjects.Mvc,True,1899-12-31T16:00:00-08:00,False,Provides a base controller and helper classes for an MVC4-based implementation of Restful Objects,,-1,False,0.11.0-beta
#foo,2012-04-13T13:05:44.76Z,Server components for message based services build on top of ASP.NET MVC,HashFoo.Rest.Server,False,2012-12-17T12:13:53.707-08:00,True,,"aspmvc,rest",8454,False,0.1.4486.12768
"XAct Software Solutions,Inc.",2012-04-11T09:28:14.453Z,"An XActLib Assembly: a library to watch directories and files (usuall a drop folder) for changes. Often used to move files into sharepoint, etc.",XAct.IO.FileSystemWatcher,False,2017-02-09T01:57:24.82+00:00,True,,"XAct,XActLib",89055,False,0.0.304
Jarle Nygård,2012-04-11T11:57:37.347Z,Make it easier to read/write Excel files,ExcelIO,False,2012-04-12T04:33:25.49-07:00,True,,Excel,4446,False,0.2.0
KW_COMPANYNAME,2012-04-11T10:53:25.633Z,KW_ASSEMBLYDESCRIPTION,XAct.Diagnostics.EnterpriseLibrary,False,1899-12-31T16:00:00-08:00,False,,,-1,False,0.0.309
Jonathan Goldman,2012-04-13T12:09:46.767Z,SpeakEasy is a library that makes talking to http webservices easy.,SpeakEasy,False,2018-01-09T01:35:11.213+00:00,True,Simple http library,"http,web,api,rest",18187,False,0.1.0
"XAct Software Solutions,Inc.",2012-04-11T09:30:59.093Z,An XActLib Assembly:library to manage registration and retrieval of Services from an IoC.,XAct.Services.IoC,False,1899-12-31T16:00:00-08:00,False,,"XAct,XActLib",-1,False,0.0.304
Microsoft,2012-04-13T14:58:29.037Z,Description,Noodles.Web,False,1899-12-31T16:00:00-08:00,False,,,-1,False,1.1.185
"Udi Dahan,Andreas Ohlund,Jonathan Matheus,Jonathan Oliver et al",2012-04-11T13:33:04.533Z,The Ninject Container for the nservicebus,NServiceBus.Ninject-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.2171
Dennis Daume,2012-04-12T22:00:43.45Z,"FlagConsole is a library for .NET, written in C#, which helps to build text-based console application interfaces. It provides controls like panel, textfield, list view, menu, rectangle, line, and label.",FlagConsole,False,2012-10-02T15:10:54.16-07:00,True,,,2883,False,1.1.1
"XAct Software Solutions,Inc.",2012-04-11T09:24:48.743Z,"An XActLib Assembly: A base assembly that almost all other XActLib assemblies have a reference. Contains mostly ExtensionMethods, essential common interfaces, enums, and collections, but contains a couple of essential Services, such as XAct.Services.ServiceLocatorService, XAct.Environment.EnvironmentService, XAct.Diagnostics.TracingService.",XAct.Core,False,2017-02-08T17:56:57.023-08:00,True,,"XAct,XActLib",102856,False,0.0.304
"Daniel Grunwald,Omer Mor,Alex Davies",2012-04-13T19:17:45.27Z,Adds the new C#5 async features for .NET 4 and .NET 3.5 projects,AsyncBridge,False,2018-01-10T18:37:00.34+00:00,True,,"async,bridge,C#,.NET40",11438,False,0.1.0
nJupiter,2012-04-13T17:07:23.817Z,"Contains methods for easier management of query strings, accepted types, mime type objects and permanent redirects. Also contains Control Adapters for striping ugly content that ASP.NET is generating by default (for example unnecessary id-attributes), also contains a set o web controls that either is not represented in ASP.NET or that extend the functionality of the native controls. The component also have extended functionality for registering scripts to your page and to find controls by type rather than name and also a set of string constants that contains the most commonly used HTML entities. Also containg a small component that contains a date handler to manage week numbers like the ISO 8601 standard and a culture factory for CultureInfo? object that can easly be configured via nJupiter.Configuration in the System.config file.",nJupiter.WebTools,False,1899-12-31T16:00:00-08:00,False,,,-1,False,4.1.0.350
James Simmonds,2012-04-13T08:32:32.867Z,Provides the core functionality to deploy updates to your application via a nuget package,Sidewinder.Core,False,2014-07-23T12:26:04.05-07:00,True,"Provides the core functionality to deploy updates to your application via a nuget package. This includes backing it up, checking for nuget package updates, downloading and deploying the files in them","Sidewinder,nuget,update,auto",4923,False,1.4.0
Josh Rolstad,2012-04-13T04:56:02.367Z,Tools to measure your application using AWS as a data store,Directus.Metrics.AWS,False,2012-04-12T21:56:05.397-07:00,True,,"validatedlearning,metrics,featureusage,aws",928,False,1.0.1
UTFPR,2012-04-11T18:28:40.143Z,EntityFramework extensions of UtfprLibrary.,UtfprLibrary.EntityFramework,True,2013-01-25T08:18:59.937-08:00,True,,UTFPR,39429,False,1.0.148-alpha
UTFPR,2012-04-11T14:39:53.69Z,WindowsForms,UtfprLibrary.WindowsForms,True,2013-01-25T08:19:22.657-08:00,True,,"UTFPR,WindowsForms,EntityFramework",95986,False,1.0.146-alpha
"CityIndex Ltd,Sky Sanders,David Laing",2012-04-12T16:23:03.35Z,.NET client library for CityIndex Trading API,CIAPI,True,2013-11-06T02:04:00.687-08:00,True,,,39839,False,5.0.0-bleeding-359
Ufuk Hacıoğulları,2012-04-12T21:06:35.317Z,WcfClientBase contains two simple classes that encapsulate WCF service calls.,WcfClientBase,False,2013-01-01T10:44:40.64-08:00,True,"WcfClientBase introduces an abstract class that handles creating a service client, making the call, closing the channel or
      aborting it if any exceptions occur. You can also extend exception handling mechanism.
      At the moment, it doesn't support asynchronous calls.",,5199,False,0.2.0
"Udi Dahan,Andreas Ohlund,Jonathan Matheus,Jonathan Oliver et al",2012-04-12T12:00:51.323Z,The Ninject Container for the nservicebus,NServiceBus.Ninject-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.2174
"XAct Software Solutions,Inc.",2012-04-11T11:04:27.403Z,An XActLib Assembly: a Library for working with Ninject in a classic ASP.NET App,XAct.Services.IoC.AspNet.Ninject,False,2014-01-22T22:26:12.763-08:00,True,,"XAct,XActLib",60284,False,0.0.309
UTFPR,2012-04-11T16:51:00.237Z,WindowsForms.Core,UtfprLibrary.WindowsForms.Core,True,2013-01-25T08:19:07.14-08:00,True,,"UTFPR,WindowsForms,EntityFramework",32303,False,1.0.147-alpha
"Udi Dahan,Andreas Ohlund,Jonathan Matheus,Jonathan Oliver et al",2012-04-11T13:31:40.697Z,The most popular open-source service bus for .net,NServiceBus-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.2171
TVA,2012-04-14T04:37:30.65Z,"Library of components for TCP, UDP, serial and file-based communication in an abstract fashion.",TVACodeLibrary.Libraries.Communication,True,2013-11-14T13:56:11.66-08:00,True,,,8264,False,4.0.3-beta54
